comment_id,video_id,parent_id,text_display,text_original,author_display_name,published_at,like_count
UgxI0qv-lAVxLYD3XPl4AaABAg,Q3UT10nBJTI,,Санжар! Красавчик! Храни тебя Аллах!!!,Санжар! Красавчик! Храни тебя Аллах!!!,@ЕрикИсмади,2025-10-30T06:06:49Z,8
Ugx6-4snBhuFQWbfnyN4AaABAg,Q3UT10nBJTI,,"Буквально на днях оплатила 983000 за утильсбор за машину 2020 года. Я мать-одиночка, воспитываю троих детей.","Буквально на днях оплатила 983000 за утильсбор за машину 2020 года. Я мать-одиночка, воспитываю троих детей.",@khanmathss4770,2025-10-30T06:06:31Z,2
UgwVee6kKX8YWLLIfnp4AaABAg,Q3UT10nBJTI,,"Это не обман, это наглое вымогательство.","Это не обман, это наглое вымогательство.",@Shellpeck,2025-10-30T06:06:25Z,0
UgxXXjEuNpBkS7byy4R4AaABAg,Q3UT10nBJTI,,"Үкімет жоқ,заң жоқ,анархия....","Үкімет жоқ,заң жоқ,анархия....",@РахимжанКеримкулыев-ч8г,2025-10-30T06:06:09Z,0
Ugycp7ixBMGx9mLmIIB4AaABAg,FIdjzMBanbE,,"Вот основные вредители города Алматы - руководители автобусных парков, их надо наказывать уголовно!","Вот основные вредители города Алматы - руководители автобусных парков, их надо наказывать уголовно!",@РауанҚуаныш,2025-10-30T06:05:50Z,1
UgwaW67ywhZmQc3QxXp4AaABAg,Q3UT10nBJTI,,Убрать утиль сбор надо вообще.,Убрать утиль сбор надо вообще.,@ДинараОмарова-ж4к,2025-10-30T06:05:26Z,3
UgyUVQghbXR70XmzBTh4AaABAg,Q3UT10nBJTI,,Вор должен сидеть в тюрьме Казахстана.,Вор должен сидеть в тюрьме Казахстана.,@Ордабасы-ы4л,2025-10-30T06:05:07Z,7
UgzbVopagI-RS0sM7XN4AaABAg,sN7zPeGs4R8,,"Воры. Кто осуществлял обоснование закупки, с того начать и закончить теми кто утверждал","Воры. Кто осуществлял обоснование закупки, с того начать и закончить теми кто утверждал",@kanatbakr9394,2025-10-30T06:04:52Z,0
UgyhQcm2oObkCneP4dV4AaABAg,Q3UT10nBJTI,,Бул опг,Бул опг,@ТурарТотаев,2025-10-30T06:04:43Z,4
UgyJ1rANytvMpU6VcYx4AaABAg,Q3UT10nBJTI,,Масқара🤯,Масқара🤯,@СаясатМұхамбет,2025-10-30T06:04:42Z,3
UgwN1AAgu3aQnFiSvoN4AaABAg,Q3UT10nBJTI,,"Столько лет разводят все безнаказано .Теперь в открытую закатывать с новыми введениями законых афер таких как ндс, налог на воду, на свет, на дождь  на все.Рабы .Всех неугодных убрали ,активных ,умных смелых пересажали или аыжили .","Столько лет разводят все безнаказано .Теперь в открытую закатывать с новыми введениями законых афер таких как ндс, налог на воду, на свет, на дождь  на все.Рабы .Всех неугодных убрали ,активных ,умных смелых пересажали или аыжили .",@ОксанаКоржова-р3й,2025-10-30T06:04:04Z,3
UgzDvrBbGc8OzFYdK214AaABAg,Q3UT10nBJTI,,"Я пенсионер, был вынужден купить хбндай туксон теперь плачу огромный кредит, и понимаю что я плачу в карман олигархам и мне обидно за себя и за нашу страну, а правительство поощряет этот безрредкл","Я пенсионер, был вынужден купить хбндай туксон теперь плачу огромный кредит, и понимаю что я плачу в карман олигархам и мне обидно за себя и за нашу страну, а правительство поощряет этот безрредкл",@НурболатНурпеисов-т9ф,2025-10-30T06:03:52Z,1
UgxYHfJgw4eqNlBrCIR4AaABAg,Q3UT10nBJTI,,смагулов музей построил нахер не нужный никому. лучше бы столовую для бедных сделал.,смагулов музей построил нахер не нужный никому. лучше бы столовую для бедных сделал.,@JohnDoe-gw7jy,2025-10-30T06:03:13Z,3
UgwVnkuz2Nbx0B1jGvN4AaABAg,oaaT9NPBoHQ,,"Они низ не почистили, и не обработали ..... Будут заливать на старый шлак ... ‼️‼️‼️","Они низ не почистили, и не обработали ..... Будут заливать на старый шлак ... ‼️‼️‼️",@Kungurov.Anatoliy,2025-10-30T06:03:09Z,0
UgyJTdSeDXTp6_rGz8p4AaABAg,Q3UT10nBJTI,,"Санжар делает огромную работу, открывает нам глаза на беспредел и грабеж  от денежнлй элиты.  Никак не насытятся. Спасибо Вам Санжар за правду.  Беоегите себя.","Санжар делает огромную работу, открывает нам глаза на беспредел и грабеж  от денежнлй элиты.  Никак не насытятся. Спасибо Вам Санжар за правду.  Беоегите себя.",@loranem818,2025-10-30T06:01:14Z,10
UgyOHYSpFCAuAPL08-d4AaABAg,Q3UT10nBJTI,,"За бугор ушли на виллыы олиғархов, а Народу затянуть пояса и продукты в долг брать в магазинах.","За бугор ушли на виллыы олиғархов, а Народу затянуть пояса и продукты в долг брать в магазинах.",@Араллбай,2025-10-30T06:00:17Z,4
Ugynq_4GpeycdNG6WnJ4AaABAg,Q3UT10nBJTI,,"Как же меня тощнит когда я оплачивал жасыл даму утиль сбор, вот вчера только оплачивал🤮🤮🤮🤮","Как же меня тощнит когда я оплачивал жасыл даму утиль сбор, вот вчера только оплачивал🤮🤮🤮🤮",@mayerlansky8179,2025-10-30T06:00:07Z,5
Ugw7T4axEMBtBTTJd0x4AaABAg,Q3UT10nBJTI,,Лаврентевскляршарлапбаевсмағұловсатқалиев тар қазақты жем қылып жеп жатыр,Лаврентевскляршарлапбаевсмағұловсатқалиев тар қазақты жем қылып жеп жатыр,@Қайнар-я9я,2025-10-30T05:59:55Z,8
UgyvkaPvp3yoD7vcwnp4AaABAg,Q3UT10nBJTI,,Народ в лохах держат,Народ в лохах держат,@ErzhanTastambekov,2025-10-30T05:59:55Z,6
UgzMmE3ombxYPU1-l1N4AaABAg,sN7zPeGs4R8,,"Таких воров бюджета надо судить!!! Которые занимаются вандализмом, враги общество","Таких воров бюджета надо судить!!! Которые занимаются вандализмом, враги общество",@АйтжанАйтлиев,2025-10-30T05:58:38Z,8
Ugw2e6o5a9RT_cpwtWV4AaABAg,Q3UT10nBJTI,,В офшор,В офшор,@ОксанаКоржова-р3й,2025-10-30T05:58:12Z,5
Ugw3GLSeV5n2R6-1Lb94AaABAg,Q3UT10nBJTI,,❤,❤,@СалауатЕсенов-б2о,2025-10-30T05:57:43Z,3
UgwtFvWXikvpTOCt78Z4AaABAg,Q3UT10nBJTI,,Тоқаев кетуі керек қой осыған жол беріп отырған,Тоқаев кетуі керек қой осыған жол беріп отырған,@Қайнар-я9я,2025-10-30T05:57:42Z,6
UgxOzhwqjFh-tigGhh94AaABAg,Q3UT10nBJTI,,Что делать скажи!?,Что делать скажи!?,@Ultrafliper,2025-10-30T05:57:29Z,6
UgwzNYuyVmY_1UjSju94AaABAg,Q3UT10nBJTI,,"Тек айтып жатыр брақта өзгерген дым жоқ 
Ұрылар жемқорлар әлі талтаңдап жұр","Тек айтып жатыр брақта өзгерген дым жоқ 
Ұрылар жемқорлар әлі талтаңдап жұр",@НұржауУнайбаев,2025-10-30T05:57:14Z,5
Ugxac49O15txle-DDUd4AaABAg,Q3UT10nBJTI,,"ДА.. ТОКАЕВ МЕБЕЛЬ НАЗАРБАЕВА 😂😂😂
ТОКАЛКА СТАРАЯ😂😂😂
СТАРЫЙ П.ДР НАЗАРА!

ЕМУ НЕ ДОЛГО ОСТАЛОСЬ СИДЕТЬ НА ЭТОМ КРЕСЛЕ, ТОКАЕВ НЕ ДОСТОИН БЫТЬ ПРЕЗИКОМ😂😂😂
И БО ТОЛЬКО МУХТАР КАБУЛОВИЧ МОЖЕТ ИСТПРАВИТЬ ВСЁ ЭТОТВ КАЗАХТАНЕ!!!","ДА.. ТОКАЕВ МЕБЕЛЬ НАЗАРБАЕВА 😂😂😂
ТОКАЛКА СТАРАЯ😂😂😂
СТАРЫЙ П.ДР НАЗАРА!

ЕМУ НЕ ДОЛГО ОСТАЛОСЬ СИДЕТЬ НА ЭТОМ КРЕСЛЕ, ТОКАЕВ НЕ ДОСТОИН БЫТЬ ПРЕЗИКОМ😂😂😂
И БО ТОЛЬКО МУХТАР КАБУЛОВИЧ МОЖЕТ ИСТПРАВИТЬ ВСЁ ЭТОТВ КАЗАХТАНЕ!!!",@Subarik070,2025-10-30T05:57:11Z,7
Ugx3XUvkSTjNBczYVsF4AaABAg,Q3UT10nBJTI,,"Никто и не пошевельнется, это же не реал мадрид или джей ло приезжает","Никто и не пошевельнется, это же не реал мадрид или джей ло приезжает",@МахамбетРизуанов,2025-10-30T05:56:09Z,3
UgwOs4yYjidG6On8XbB4AaABAg,Q3UT10nBJTI,,"Свиньи, когда они насытятся, ё-моё.","Свиньи, когда они насытятся, ё-моё.",@CreatorOfTheUniverse69,2025-10-30T05:56:05Z,4
UgxUIN8qakHkaE2Agbh4AaABAg,Q3UT10nBJTI,,Деньги в Казахстане всегда уходят мимо интересов народа в карман к уважаемым людям. А чтобы отвлечь народ и заткнуть рты - законы о сроках за лайки и репосты и ЛГБТ пропаганду.,Деньги в Казахстане всегда уходят мимо интересов народа в карман к уважаемым людям. А чтобы отвлечь народ и заткнуть рты - законы о сроках за лайки и репосты и ЛГБТ пропаганду.,@NecroFkz,2025-10-30T05:55:53Z,3
Ugw4sF0PbbjQt7MczWR4AaABAg,Q3UT10nBJTI,,Проблема в том что Акорда в доле,Проблема в том что Акорда в доле,@abdurakmet1069,2025-10-30T05:55:44Z,7
UgwuFmN2jpKKSouZjAZ4AaABAg,Q3UT10nBJTI,,Айтатыны жоқ таза жемқорлар екен.,Айтатыны жоқ таза жемқорлар екен.,@ragnarlotbrok3011,2025-10-30T05:54:49Z,5
Ugziq2SJtjymOgxQH-F4AaABAg,Q3UT10nBJTI,,"Если это происходит, значить это кому то нужно.Спасибо Нуреке.За тридцать лет создал мощное,непокалибимое кланово-алигархическое государство,которое передается только свои.","Если это происходит, значить это кому то нужно.Спасибо Нуреке.За тридцать лет создал мощное,непокалибимое кланово-алигархическое государство,которое передается только свои.",@KanatApekov,2025-10-30T05:54:33Z,6
UgxRjz1pPmHpA8ZRFml4AaABAg,Q3UT10nBJTI,,"Пора, люди, пора! Если не сейчас, то потом уже будет поздно!","Пора, люди, пора! Если не сейчас, то потом уже будет поздно!",@Rustam-b6e,2025-10-30T05:54:30Z,4
UgwG2pAm2wI5HfTo0xl4AaABAg,sN7zPeGs4R8,,Днем уже на чистую крадут бабки! Мужик ломает наверное в голове пробежала мысль что я делаю!?😮 осваиваю народные деньги!😊😊,Днем уже на чистую крадут бабки! Мужик ломает наверное в голове пробежала мысль что я делаю!?😮 осваиваю народные деньги!😊😊,@user-zn4tv1zj5m,2025-10-30T05:54:29Z,0
UgxBH_XntaMLyC_9svt4AaABAg,sN7zPeGs4R8,,"Едиоты обновляют то что и так хорошо выглядит и отлично сделано , а так как сейчас все делается через год -два  будут опять все переделывать по новому потому что за качеством следить некому","Едиоты обновляют то что и так хорошо выглядит и отлично сделано , а так как сейчас все делается через год -два  будут опять все переделывать по новому потому что за качеством следить некому",@Леонид-л2ц,2025-10-30T05:54:28Z,0
UgzmK8I0DeqHPR15Lf14AaABAg,sN7zPeGs4R8,,@tokayev_online,@tokayev_online,@YOUTUBESTAR-z7j,2025-10-30T05:54:10Z,0
UgwrBe5-NmbnZWXjI4x4AaABAg,Q3UT10nBJTI,,"Принудительное отжимание последнего ресурса у населения! Позорная, воровская власть! Спасибо Санжар за эфир!👍✊️🤝🇰🇿","Принудительное отжимание последнего ресурса у населения! Позорная, воровская власть! Спасибо Санжар за эфир!👍✊️🤝🇰🇿",@AminaSalanchina,2025-10-30T05:54:02Z,10
Ugy9mHAsvyJ9NS6MFJ54AaABAg,Q3UT10nBJTI,,Қазақша барма сухбат,Қазақша барма сухбат,@ЛенатРахматулин,2025-10-30T05:54:01Z,4
UgyQBsjlREceK0IdlBJ4AaABAg,Q3UT10nBJTI,,👍🇰🇿👍🇰🇿👍🇰🇿👍,👍🇰🇿👍🇰🇿👍🇰🇿👍,@АйдарАрдабаев-ы2у,2025-10-30T05:53:48Z,3
Ugya1pYs1W2Z9Atjrc94AaABAg,Q3UT10nBJTI,,Хорош Санжар,Хорош Санжар,@flowers3950,2025-10-30T05:53:46Z,3
UgxY53dksxolVqn-5cF4AaABAg,Q3UT10nBJTI,,"Санжар молодец Алла разы болсың ,граммотный,умный джигит,да поможит  вам Аллах","Санжар молодец Алла разы болсың ,граммотный,умный джигит,да поможит  вам Аллах",@МадинаКолтаева,2025-10-30T05:53:05Z,6
UgyW25lB3-I_zBcOu4R4AaABAg,Q3UT10nBJTI,,"Коррупционная схема , утверждённая Токаевым !!! Все в доле сидят и курят Сигары , запивая Виски 🤓🤓🤓","Коррупционная схема , утверждённая Токаевым !!! Все в доле сидят и курят Сигары , запивая Виски 🤓🤓🤓",@nailya260381,2025-10-30T05:52:37Z,13
UgwGTYUHCqQCEANXxwt4AaABAg,sN7zPeGs4R8,,Не знаю кто вы но берегите себя,Не знаю кто вы но берегите себя,@АртемКремлев-к1к,2025-10-30T05:52:37Z,0
UgzNoRL_flCNRj_FuFZ4AaABAg,Q3UT10nBJTI,,"Государств не существует. Все правительства - это Корпорации!
Зачем мне платить, чтобы жить на планете, на которой я родился?
 ЕДИНЫЙ  НАРОДНЫЙ ОБЩЕСТВЕННЫЙ  ТРАСТ  НА ЗАКОННЫХ  ОСНОВАНИЯХ ЛИШАЕТ  КОРПОРАЦИИ, БАНКИ  И ПРАВИТЕЛЬСТВА  УПРАВЛЕНИЯ РАБСТВОМ  И  ЧАСТНЫМИ ДЕНЕЖНЫМИ  СИСТЕМАМИ
Автор:   Энди  Уайтли

БИЗНЕС КОЛОНИЙ ,где нет  людей а ,есть  ФИЗЛИЦО НА БУМАГЕ БЕЗ ПРАВО НИ НА ЧТО","Государств не существует. Все правительства - это Корпорации!
Зачем мне платить, чтобы жить на планете, на которой я родился?
 ЕДИНЫЙ  НАРОДНЫЙ ОБЩЕСТВЕННЫЙ  ТРАСТ  НА ЗАКОННЫХ  ОСНОВАНИЯХ ЛИШАЕТ  КОРПОРАЦИИ, БАНКИ  И ПРАВИТЕЛЬСТВА  УПРАВЛЕНИЯ РАБСТВОМ  И  ЧАСТНЫМИ ДЕНЕЖНЫМИ  СИСТЕМАМИ
Автор:   Энди  Уайтли

БИЗНЕС КОЛОНИЙ ,где нет  людей а ,есть  ФИЗЛИЦО НА БУМАГЕ БЕЗ ПРАВО НИ НА ЧТО",@lyazzatbaimagambetova2709,2025-10-30T05:52:32Z,5
UgwZYD3XdVqpkfmNIGF4AaABAg,sN7zPeGs4R8,,"Соттау керек бундаи ЖАУЫЗДАРДЫ.,,!!!!!!!!!","Соттау керек бундаи ЖАУЫЗДАРДЫ.,,!!!!!!!!!",@МаулетДжанпейсов,2025-10-30T05:52:19Z,0
UgwEbKa5szfyE2u3TsR4AaABAg.AOtPj85ytNVAOtXepXR-QB,Q3UT10nBJTI,UgwEbKa5szfyE2u3TsR4AaABAg,Это мы дураки что позволяем,Это мы дураки что позволяем,@ИльяОгурцов-в5з,2025-10-30T05:52:11Z,0
Ugx7aKkyHo6ZoYy_IwR4AaABAg,Q3UT10nBJTI,,"Вы до сих пор не поняли, власть захватила ОПГ, которая ведет себя как оккупанты. Грабят, воруют, сажают и убивают недовольных, убивают экологию и вывозят прибыль за границу.","Вы до сих пор не поняли, власть захватила ОПГ, которая ведет себя как оккупанты. Грабят, воруют, сажают и убивают недовольных, убивают экологию и вывозят прибыль за границу.",@qabagantobet1014,2025-10-30T05:51:41Z,14
UgzTYL7ZDM6JPH9Odfl4AaABAg,Q3UT10nBJTI,,"Бокаевты қолдаймын,мына комунистерді утелизировать етпейінше бізге күн жоқ,өздері ақымақ екендерін біледі бірақ,ақшаны бөлісудің бір түрі,бұл тұрғысқан картошный домдары,бірақ күнде құлайды,бұлар кәзір тайраңдай берсін,уқыт келеді...","Бокаевты қолдаймын,мына комунистерді утелизировать етпейінше бізге күн жоқ,өздері ақымақ екендерін біледі бірақ,ақшаны бөлісудің бір түрі,бұл тұрғысқан картошный домдары,бірақ күнде құлайды,бұлар кәзір тайраңдай берсін,уқыт келеді...",@temirhankokenov3927,2025-10-30T05:51:39Z,3
UgwC9fwa2UNZIUT9qSR4AaABAg,sN7zPeGs4R8,,Гранит и мрамор - материал на века!,Гранит и мрамор - материал на века!,@Maira-t3z,2025-10-30T05:51:30Z,0
UgwRmjtPvDQVNIWEggN4AaABAg,kB9Np9Fvo4o,,Бардак! Что творится! Ужас!,Бардак! Что творится! Ужас!,@НиколайКирдяшкин-ы6я,2025-10-30T05:51:28Z,0
UgwEYsYpephSLwGqf154AaABAg,sN7zPeGs4R8,,Аударылған ақшаны жеп үлгеру керек,Аударылған ақшаны жеп үлгеру керек,@ГабиденАлмабаев,2025-10-30T05:51:02Z,0
UgxK-7ByCw671xsOsDV4AaABAg,Q3UT10nBJTI,,В Дубай наверное,В Дубай наверное,@Джони95-р4п,2025-10-30T05:50:42Z,4
UgxdkqflhEPsBKKTPqt4AaABAg,Q3UT10nBJTI,,"Нағыз халық жаулары біздің жоғарыда отырған үкімет т.б. Бұлардың жазасы,  тек ату жазасы! Бәрінің уақыты келеді әлі деген үміттемін!","Нағыз халық жаулары біздің жоғарыда отырған үкімет т.б. Бұлардың жазасы,  тек ату жазасы! Бәрінің уақыты келеді әлі деген үміттемін!",@alexdurmany1701,2025-10-30T05:50:34Z,1
UgwhBS8L_4yC26IxDxJ4AaABAg,Q3UT10nBJTI,,Власть работает на свой карман изменить Токаев не может или не хочет.,Власть работает на свой карман изменить Токаев не может или не хочет.,@ТалапАйтмагамбетов,2025-10-30T05:49:55Z,4
Ugw6kTCvIYBl8gK_HQZ4AaABAg,Q3UT10nBJTI,,"Ой, я не могу такое слушать. Плохо мне","Ой, я не могу такое слушать. Плохо мне",@1_ummi_1,2025-10-30T05:49:46Z,4
UgwAS737-PMXA5kFJAB4AaABAg,QX1nVDTcUcg,,Бұл  жерде  ешкімге  сенуге  болмайды   неге  Санжарға  ешкім  тиіспейді   басқа  біреу  болса   баяғыда  қамап  тастар  еді   барлық  жерде   емін  еркін  жүреді,Бұл  жерде  ешкімге  сенуге  болмайды   неге  Санжарға  ешкім  тиіспейді   басқа  біреу  болса   баяғыда  қамап  тастар  еді   барлық  жерде   емін  еркін  жүреді,@ALGA-hb7xe,2025-10-30T05:49:23Z,0
UgxgsZAxO6vVi1bRD9R4AaABAg,Q3UT10nBJTI,,"А ""первичная регистрация"" ...😢","А ""первичная регистрация"" ...😢",@gordanfrimen7414,2025-10-30T05:49:06Z,3
Ugxy6Oy4jAMGX7ZBs8d4AaABAg,Q3UT10nBJTI,,чёж делать то за ними сила минты суды плокулоры и армия а у нас ничиво,чёж делать то за ними сила минты суды плокулоры и армия а у нас ничиво,@michailnaumov4785,2025-10-30T05:48:36Z,3
Ugwryc27Ap0DwfB-W3x4AaABAg.AOtSC-e5P7iAOtXFIBiXUh,Q3UT10nBJTI,Ugwryc27Ap0DwfB-W3x4AaABAg,"Что правда,то правда.
Удачи Санжару","Что правда,то правда.
Удачи Санжару",@ГалинаЕсбаева,2025-10-30T05:48:34Z,0
UgzgH-zZz-TkfQwyA654AaABAg,Q3UT10nBJTI,,Надо вернуть все отобранные обманом деньги в виде утильсбора и привлечь к суду организаторов и исполнителей данного преступления..,Надо вернуть все отобранные обманом деньги в виде утильсбора и привлечь к суду организаторов и исполнителей данного преступления..,@qazaqqipsaq1878,2025-10-30T05:48:11Z,4
Ugw-2m2JVNdd1oggddd4AaABAg,Q3UT10nBJTI,,Не долго уже осталось!!! Утопие неизбежно!!! лет 5 максимум 10 осталось!,Не долго уже осталось!!! Утопие неизбежно!!! лет 5 максимум 10 осталось!,@ВалерийЕгоров-и6с,2025-10-30T05:46:55Z,2
UgyolDwWzT-hPpF-vmx4AaABAg,Q3UT10nBJTI,,"Как же мы не любим себя, если позволяем нас наё**вать кучке ""узаконенных"" воров","Как же мы не любим себя, если позволяем нас наё**вать кучке ""узаконенных"" воров",@russstem,2025-10-30T05:46:40Z,7
UgwP5PvfJ1ddutULwR54AaABAg,Q3UT10nBJTI,,"токаев - путин құйыршығы.
кнб - фсб филиалы.
Қазақтын қазба байлығын - 200 отбасы бөліп алған.
Антиқазақ бандит билік жүйені Ел болып ауыстыру қажет.","токаев - путин құйыршығы.
кнб - фсб филиалы.
Қазақтын қазба байлығын - 200 отбасы бөліп алған.
Антиқазақ бандит билік жүйені Ел болып ауыстыру қажет.",@ulyhan2046,2025-10-30T05:45:49Z,6
UgxA7ZHQaZyRMchAQNN4AaABAg,sN7zPeGs4R8,,Вот уроды,Вот уроды,@БекзатТобагабылов,2025-10-30T05:45:35Z,0
UgwXiIXEPydJe3djRO94AaABAg,Q3UT10nBJTI,,Это Чистый Факт мошенничества по простому воровству. И мы молчим,Это Чистый Факт мошенничества по простому воровству. И мы молчим,@кенмпгриготр,2025-10-30T05:45:11Z,4
UgxdxWnA6--OxQos5zZ4AaABAg,Q3UT10nBJTI,,😮😮😮,😮😮😮,@BerikbayYeleuov,2025-10-30T05:44:39Z,1
UgzNgiXzPhw4_2qW44l4AaABAg,Q3UT10nBJTI,,Быздын КАЗАКСТАНДА УРЫ ЖЕМКОРЛАД ЖИНАЛГАН  И  КАНШЕРЛЕР  ХАЛЫКТЫ АЛДАГАННАН БАСКА ЕШТЕМЕ БЫЛМЕЙДЫ. БЫЗДЫН УКМЕТ КУЗЫ СОКЫР КУЛАГЫ ЕСТЫМЕЙДЫ  ХАЛЫКТЫ ТОНАУДАН БАСКА ДЫМ БЫЛМЕЙДЫ..,Быздын КАЗАКСТАНДА УРЫ ЖЕМКОРЛАД ЖИНАЛГАН  И  КАНШЕРЛЕР  ХАЛЫКТЫ АЛДАГАННАН БАСКА ЕШТЕМЕ БЫЛМЕЙДЫ. БЫЗДЫН УКМЕТ КУЗЫ СОКЫР КУЛАГЫ ЕСТЫМЕЙДЫ  ХАЛЫКТЫ ТОНАУДАН БАСКА ДЫМ БЫЛМЕЙДЫ..,@ГульбаранДалдыбаева-щ6д,2025-10-30T05:44:38Z,2
UgwGSGEOO57FDL3p6hd4AaABAg,Q3UT10nBJTI,,"Все правильно на нас делают деньги, а все просто потому, что наше общество инертное. Спрашивайте куда наши деньги идут и требуйте качества! Пока МЫ не поменяемся ничего не изменится.","Все правильно на нас делают деньги, а все просто потому, что наше общество инертное. Спрашивайте куда наши деньги идут и требуйте качества! Пока МЫ не поменяемся ничего не изменится.",@Shyngys_1995,2025-10-30T05:44:35Z,4
UgyWe0M0O8SNWab4m4l4AaABAg,Q3UT10nBJTI,,"Почему Лаврентьев и Смагулов не передают акции своих заводов в обмен  за эти деньги гражданам, уплативший утильсбор?","Почему Лаврентьев и Смагулов не передают акции своих заводов в обмен  за эти деньги гражданам, уплативший утильсбор?",@askhatassan6699,2025-10-30T05:44:33Z,1
UgwPm9i_Q8H_xTCJX0Z4AaABAg,Q3UT10nBJTI,,Долой утильсбор и первичку. Долой коррумпированную власть!,Долой утильсбор и первичку. Долой коррумпированную власть!,@azikoabeeva4301,2025-10-30T05:44:32Z,2
UgzCOC_Jp6W5G4SHQNN4AaABAg,Q3UT10nBJTI,,😮😮😮😮,😮😮😮😮,@BerikbayYeleuov,2025-10-30T05:44:16Z,1
Ugw5K-p-h_KJTtLtzZp4AaABAg,Q3UT10nBJTI,,Да это чистой воде мошенничество,Да это чистой воде мошенничество,@кенмпгриготр,2025-10-30T05:44:03Z,4
UgygYqyEJDG8U6zz3054AaABAg,Q3UT10nBJTI,,красавчик! правильно говориш,красавчик! правильно говориш,@ЕсхатДуисенбек-щ3м,2025-10-30T05:44:01Z,3
Ugznf7jVAT6nByWtXIt4AaABAg,Q3UT10nBJTI,,Походу Токаев их в карман себе ложиться так говорят люди казахстана,Походу Токаев их в карман себе ложиться так говорят люди казахстана,@ТимурАталыков,2025-10-30T05:43:50Z,4
Ugz22-nKrAwiebLKxYN4AaABAg,Q3UT10nBJTI,,"какой кашмар, ужас","какой кашмар, ужас",@блудныйкот-я2и,2025-10-30T05:43:48Z,6
UgxDlUpCh84XDDfFBC14AaABAg,Q3UT10nBJTI,,Буны булай калдырмау керек,Буны булай калдырмау керек,@Adai7292.,2025-10-30T05:43:30Z,2
UgwIFeT0XVODwa8RcYR4AaABAg,QX1nVDTcUcg,,"2023 летом точно так же демонтировали переход выше Сайна Төле би 
Тоже был нормальный но полностью разобрали и построили новый","2023 летом точно так же демонтировали переход выше Сайна Төле би 
Тоже был нормальный но полностью разобрали и построили новый",@ЕрқанатАйдаркен,2025-10-30T05:42:38Z,0
UgxQ970SNIAtxzIggBl4AaABAg,Q3UT10nBJTI,,"Мен 2023 жылы Грузиядан 2016 жылғы өзіме ұнаған машинамды сатып алып келдім, Қазақстанға келе сала 1 млн 90 мың теңге растаможкаға кетті, одан кейін біраз уақыт машинамды міне алмай тұрып қалдым өйткені тағы 3 млн-нан аса ақша тағы керек болды (утиль мен первичка деген мәселеге) Қазақстанның бір қаңылтыр номерін алу үшін, сонымен барлығы: 4,5 млн теңге кредит алдым, қазір сол кредитті төлеп отырмын, ол кредитті де банкке екі есе етіп қайтарып береді екенмін ғой. 
Менің бар ойым: арзан бірақ сапалы, жақсы, ыңғайлы, қауіпсіз машина мінгім келгені, бірақ есесіне  кредит төлеу кезіндегі кетіп жатқан менің еңбекпен тапқан ақшамды айтсай ... эххх","Мен 2023 жылы Грузиядан 2016 жылғы өзіме ұнаған машинамды сатып алып келдім, Қазақстанға келе сала 1 млн 90 мың теңге растаможкаға кетті, одан кейін біраз уақыт машинамды міне алмай тұрып қалдым өйткені тағы 3 млн-нан аса ақша тағы керек болды (утиль мен первичка деген мәселеге) Қазақстанның бір қаңылтыр номерін алу үшін, сонымен барлығы: 4,5 млн теңге кредит алдым, қазір сол кредитті төлеп отырмын, ол кредитті де банкке екі есе етіп қайтарып береді екенмін ғой. 
Менің бар ойым: арзан бірақ сапалы, жақсы, ыңғайлы, қауіпсіз машина мінгім келгені, бірақ есесіне  кредит төлеу кезіндегі кетіп жатқан менің еңбекпен тапқан ақшамды айтсай ... эххх",@MrArnur1,2025-10-30T05:42:09Z,6
Ugy2NnQReXL7YRcYB-V4AaABAg,Q3UT10nBJTI,,Жасасын отандык автопром. Аххх. Аххх. Аххх.пр,Жасасын отандык автопром. Аххх. Аххх. Аххх.пр,@МухамеджанИзтелеуов-я3р,2025-10-30T05:42:05Z,2
UgxuaRX6Rx0VTHduCtJ4AaABAg,Q3UT10nBJTI,,Поддерживаю Санжара!,Поддерживаю Санжара!,@anatoliychumakov9688,2025-10-30T05:41:09Z,4
UgyltBwYF-T6FG9RlZh4AaABAg,Q3UT10nBJTI,,Санжар. Вперёд нужна новая петиция!,Санжар. Вперёд нужна новая петиция!,@azikoabeeva4301,2025-10-30T05:40:45Z,3
UgzZ9ewwFnQ8JMEbzu54AaABAg,Q3UT10nBJTI,,"Какие конкретно есть варианты убрать эту тему? Наши верхи ничем не отличаются от оккупантов, пришедших к нам с целью наживы и беспощадной эксплуатации народа. Так получается...","Какие конкретно есть варианты убрать эту тему? Наши верхи ничем не отличаются от оккупантов, пришедших к нам с целью наживы и беспощадной эксплуатации народа. Так получается...",@mistersid8804,2025-10-30T05:40:35Z,2
UgxVhpflsygcKIjCB7x4AaABAg,Q3UT10nBJTI,,Народ для них никто... смерть фашистам,Народ для них никто... смерть фашистам,@Уильям-о3ю,2025-10-30T05:40:11Z,5
Ugy5sZJU53le3pNrqyt4AaABAg,Q3UT10nBJTI,,😢😢,😢😢,@user-ow6li7mf7g,2025-10-30T05:40:08Z,3
UgwX6g2zqAUNTN1c4bR4AaABAg,mW07S32VQKc,,Колдаймын кетсін,Колдаймын кетсін,@ДОКЕР-р7м,2025-10-30T05:39:56Z,0
