comment_id,text_original,lang_model,is_kazakh_model
Ugw62657agu2zIQ6ILh4AaABAg,"Санжар сияқты азамат жүз жылда бір ақ рет туатын шығар, бүкіл көзі ашық, көкірегі ояу қазақ Санжарға қолдау көрсетейік..",kk,True
UgxHn_bGyFYDQKdiPv54AaABAg,Мналарын кудыго,kk,True
Ugx6CGl0zo2YDKILsAR4AaABAg,"Дүкенге барғансайын күнде азық түліктің бағасы көтеріліп жатыр. Сұраймынғой, неге күнде әртүрлі, көтеріңкі бағадеп сұрасаң, доллар көтеріліп жатыр, бензин қымбат дейді. Ал азық түліктің көбісі қарап отырсаң Қазақстанда шығарылады екен. Енді ойлаймын, бұған доллардың қатысы не деп. Енді доллар бір уақытта түсті, сондада баға күнде көтеріліп жатыр. Мен әдейі сұрадым дүкендегілерден, доллар түсті, баға неге көтеріліп жатыр, неге доллар түссе, баға түспейді десем, олар бензин қымбат, продуктыні бізге алып келетіндер заттарын қымбаттатты деп құлақтан тебеді. Кілең ақшадан өлген аферистер барлық шерде, тойынбай жатыр. Қанағат жоқ.",kk,True
UgwA3rWOIlQMw_UvQLF4AaABAg,коттерин айру керек,kk,True
UgxCFKAkDa6IGiwR7ix4AaABAg,Қазақ тілімен түсірілген видео Қазақша контент.,kk,True
UgzVTJnlEtq-MeTQdk14AaABAg,"Поголовна бастарын алу керек қылышпен, айтар сөз жоқ, Құдай жазасын берсін.",kk,True
UgzlSug6HKAKUFrGRJR4AaABAg,"Қазақстанда президент жоқ сияқты, әлде ол соқыр саңырау ма?",kk,True
UgyrZClRP-IxqTyAD0J4AaABAg,Ештеңе де өзгермейді. Утиль мен алғашқы төлем алып тасталынса да баға түспейді. Тоқаев сияқтылар кетпейінше ел жақсы болмайды.,kk,True
Ugx0zsxtfWQ7-w6jW1x4AaABAg,Жарайсың Санжар!!!👍✊,kk,True
Ugw1NRHBvGche5wY_FV4AaABAg,Сәттілік! Алға!,kk,True
UgzUp34EJtneFbt_fLl4AaABAg,"САНЖАР АЙНАЛАЙЫН КӨП КӨП РАХМЕТ, ТОҚАЙ БӘРІН БІЛІП ОТЫР БЕКТЕНОВ  БӘРІН БІЛІП ОТЫР, АНТИКОР БӘРІН БІЛІП ОТЫР КІМ КІНӘЛІ ???? ӘРИНЕ ВОРСҰЛТАННЫҢ САЛҒАН ЖҮЕСІ КІНӘЛІ,СКЛЯРДЫ ШАЛАПАЙДЫ ДАРҒА АССА ХАЛЫҚТЫҢ КӨЗІНШЕ  БАСҚА ЖЕГІШТЕР ОИЛАНАР ЕДІ ,ШЕШЕҢДІСІГЕЙІНДЕР ХХАЛЫҚТЫ ТЕСПЕЙ СОРЫП ЖАТЫР ...........",kk,True
UgzFfHLK-Pu8Oz3AiSt4AaABAg,Оян казак бул саткын Билик онбаган орыс,kk,True
UgyTK5W3rr9IvYhoCZ14AaABAg,"Санжар, сен көзі ашық жігітсің ғой.Жұмысың лайк жинау ма ?.",kk,True
Ugz1yHS8TunTbo4GTTV4AaABAg,Санжар сәттілік тілеймін Алла жар болсын Жойылсын Утиль,kk,True
UgzKtc8idrnGlVNpCYZ4AaABAg,Осы кісіні КНБ неге тұтқындамайды? Күмән туғызатын адам,kk,True
Ugx5G0lvtssefftXhsx4AaABAg,"Укымет Казакстандын Калык Жауы,президент жок. Калык токаевты Саиламаган, потеннын Кулы.",kk,True
UgyrhYx6K6y1FqXoJ0R4AaABAg,Рахмет жігіттер!!!👍,kk,True
UgxXPgKRgZvTKTTOW314AaABAg,Ассаламалейкум осылай устап отыр озгермей 👍🏼,kk,True
UgyxbWV2O2SHwNXD7pd4AaABAg,Халық бұлардың бәрін соттау керек осы залда отырған хайуандарды,kk,True
UgzrHtVE0JV8_nx2oE14AaABAg,Жарайсың Санжар. Осыны биліктегілер көріп қолға алса дұрыс болар еді,kk,True
Ugygmak42_0LAnZBHyN4AaABAg,Нағыз патриот!,kk,True
UgxlbZ6RTOgxM4Ibtpd4AaABAg,"Ал сол малдар қайда барады екен?😂 Оларды шығарсақ, дамып кетеміз он жылда.",kk,True
UgzCHothA4HA557MvBV4AaABAg,Санжар Бауырым абайлашы бұл иттер ештеңеден қайтпайды бұл сүмелектер ертеңгісін бала шағаларының ертеңін ойламай жүр уақыты келгенде көттерінің артынан теуіп қуып жібергенде көреді,kk,True
UgzfxIffo-62cOjaLDp4AaABAg,Антикордың басшысы болу керек қой азамат,kk,True
UgzYkHOLuDRAX-svCYF4AaABAg.A4f6ZR9wRUxA4h02kAwDuh,жок ондай обманщик керек емес,kk,True
UgwkQSb0OoqARvFAx3V4AaABAg,Санжар бауырым аман болыңыз Аллаһу Тағала береке берсін ісіңізге,kk,True
UgzLs3m4I6xk-GbXNdF4AaABAg,"Масқара . Мынау керемет хайуандық ғой , сөзде жетпейді  😭😭😭",kk,True
UgzNIgOPYrMUDiBB9eR4AaABAg,"Сумдык екен истеген аким бари осылай истейтин болса казак ели калай адиллетти ел болмак.басшы аки  Байбекти неге жауап бермейди ,алде укиметтин оган али жетпеймн журналистерге жеткен ел басынын елдин алдындагы жауапкершилиги кайда алде ит али жеткенли талап ултиру утрикпен дурыс деп отыр ма шындыкты айтып шырылдаган казактын журналистерин неге азаптайды сын айтпаса мин тузелеме ? Жеп жеп калганын муссорга лактырып кеткенин ,калай тусинемиз бастан уткизип курип отырган журналистерди неге кинап турмеге тогытылады елдин казак деген каражатын калта толтырып келген басшы жауапсвз кисыныз кашангы сарайга лактыргандай тозыгы жеткен неге алады укиметпен акылдаспай пайдассыз овтобустарды одан да ол акшаны ениреген де етектери толатын аналарга жетимбалдарга неге бермеймиз бул недеген бассыздык осылай жалгаса беретин болса,елге жаны ашыганды ашынганнан айткан журналистерди турмеге тыгып улкендерин ениретип отырган ел кашангы келип кеткен дердин сузин тындап ана елге мына елге саяхат жасап журе береме бармак басты куз кысты Байбектей акымактарды кашангы халыктын ханын ишкизип  ай дейтин ,кой дейтин биликтин укиметтин басшы сымактары кайда карап отыр .алде жен ушин нен жалнаскан жемкорлар карга карганын кузин шукымай сен жаксы мен жаксы ,албарин курип отырып ештемеге жарамсыз ешкандай натиже жок ьари залал мен зиянын тигизип келип кетип журген айран ишип кутылып шелек жалагандар турмеге тускендердин шынлыкпен елди баскаруга  теу акша калтага толты ру максатпен келген азамат тарга токтам болама жокпа калай айтпаймыз еки кузбен курип билип отырып  осынын барине укимет тин куздери тас сокыр ьолып жауапсыз болып курмести курип соттай береме калай болады жауабын ким беред алдаумен уктмет уй салып береди ол пайдасыз журуше жарамайтын автобус алып мола кусатып толтырып жылы жауып  койады бирак укимет акшаны береди ол ешкандай тексерилмейди музей жасап оны кояды ауыз жаласкан кытай кушти деп мвктайтын казакты калай пайдассызымен алдвп басшыларды калай отыргызып отыр кытайын жаман журмейтин 6 76 автобусын жинатып суз жок маскара гой калай еазак дамып байып усип унеди кай уакытта журтка жем болудан босатылып елде биримиздин бетимизге дурыс карайтын заман болама Елдин басшысы жан жагындагы жан дай шаптар утрикпен уз калтасымен ауре бола береме",kk,True
UgwEowKwpMyNTlzJyJZ4AaABAg,"Олар бізді адам көрмейді, үкіметке басшыларының, олигархтардың қасында жүрген адамдардан сұрасаңыздар, дәлелін айтып береді.",kk,True
UgwV9DiSC9bv14B3vBx4AaABAg,Ары қарай бар ма екен?? Не жауап бергенін тыңдайық,kk,True
UgywtO_dBFTuHKmcWRp4AaABAg,Бұларды шетінен соттау керек ол оңбағандар мнау сұмдыққо елді алдап мналар таза алаайақтарғо сұмдық  Санжарға рахмет өтірігін бетіне бастың,kk,True
Ugyjco3uTgouVbMuGTh4AaABAg,"Қолдаймыз Санжар, не істеуіміз керек?",kk,True
UgxNWIBbV-FZqOt7Z_54AaABAg,"Санжар рахмет саған, Атаңа рахмет . Халқым , елім деп жүргеніңе. Барлығын дұрыс айтып жатырсың.",kk,True
UgybAO2wvQnrWxgiuR94AaABAg,Бізге енді бұл билікпен дұрыстап кетулерін түсіндіретін уақыт келді ау.Тек халыққа ауыртпашылық әкелетін билік.Олар бізді сыйламайды екен Тек ұрлық .Қанша дәлелдер келтіріп жатыр.Неге ұрылар менің халқымның болашағын ұрлау керек.Елім деген жігіттердің барлығын қамап бітті.Санжардвда қамайды сонымен білімді ешкім қалмайды.Ең ақымақ тойымсыз билік .,kk,True
UgxN8zGb58aRJokxiNR4AaABAg,Алла осы видерны Токаевқа жеткізуді бұйыртсын,kk,True
Ugzo9MPMqVk65EodyGR4AaABAg,"Санжар,  саған рахмет,  жетер жеріне жеткізіп айтасың,  бірақ халық сені қорғауы керек,  сен сияқты азаматтар аз,  аман болшы бауырым!",kk,True
Ugw74FISCWEQNMOOOHx4AaABAg,Укимет президент барлыгы отставкага кетсин,kk,True
UgxDbh2NkzDS4yojA_J4AaABAg,😂😂😂😂 бляяяяя күлемізба жылаимызба,kk,True
UgyIV2fxbxL5uP66a2R4AaABAg,"Молодец Санжар, ты наш премьер министр. Шаршама, Алла саған қуат берсін. Коррупциямен күресе бер.",kk,True
UgxubiHi8T5bAcHJPot4AaABAg,Қолдаймын арамтамактарды қыскартайық. Сенаты мүлдем керек емес тек парламенті калдыру керек. Президентті де қыскартайық,kk,True
Ugz1lKFUARV0a-7gAo94AaABAg.A73cIwUcAJtA73d2il8FJz,"Кулгада кул керек деген осыго) озин айналыссай саган керекко, Санжар грузиядан дубайдан машина алган жок онын коликтери казак тиркеуде))",kk,True
UgwBh2XYgRmeHsr36HJ4AaABAg,Ой котакты жемеш шшс,kk,True
UgwoC9yqZrWCocBczR94AaABAg,Санжар сияқты жігіттер елдің болашағын қолға алмаса осыкезгедиінгі депудаттвр өзжнұясынң болашағын оилағаннан басқа түкбітргенжоқ алға Санжар,kk,True
UgzgiQGtP0LVc2YJDTR4AaABAg,"Мына кісіні әкім емес саудагер сияқты ғой. Әкім деген мемлекеттік тұрғыдан ойланып мөйлеу керек қой. Түсінбеймін,осы біздің шенділердің көбісі осындай санасыз екеніне. Қытайлар кәсіпорын ашып, бізге салық төлей береді деген не сандырағы, сол кәсіпорынды неге өзіміз салмаймыз, неге пайдасын өзіміздің азаматтар көрмейді.",kk,True
Ugy2wKtfKa_w-eN2ka94AaABAg,Орнынын кетсин,kk,True
UgwHeCZ1cw7LGeuI-S94AaABAg,"Санжар только вперед. Назад пути нет,  не сдавайся.  Алла жар болсын. Әумин 🤲",kk,True
UgyCSkiIcHI_-8_otnp4AaABAg,Алла жар болсын,kk,True
UgzW7sfaRo7rfvOm2G94AaABAg,Санжарды қолдайық ағайындар,kk,True
UgzD3Dklr5KkV-pro2t4AaABAg,"Укиметке поху, президент естимейди, не истеймиз. Как   Бангладеш жасаймызба",kk,True
UgwXt5bDB3tCHvmZPP94AaABAg,"Аул шаруашылық министры қазақша неге білмейді, бұл уят .",kk,True
UgyemzIrTJ1nWvlM7KR4AaABAg,алга санжар,kk,True
Ugz75T41Ny0SrvHUwKx4AaABAg.9vuz7OHqP669vvHZltnrqR,Сұмдық.Айтарға сөз жоқ.Жемқорлар алдап соққан екен ғой,kk,True
UgytqLOj3bpM1FqjrAl4AaABAg,Аман бол Санжар қарағым! Қазағыма қорған бол осылай,kk,True
UgyI8kmWV6rkGLH8mNd4AaABAg,"Жарайсың Санжар, нағыз Халық азаматы. Сұмырайлардың басқа жұмысы жоқпа.",kk,True
Ugx78QwAVTWc3Z7cnH14AaABAg,"Санжар, жаңа салықтар туралы түсінік беріп өтсең екен",kk,True
Ugwjr88Ky-KflFtn1jR4AaABAg,Бәрі өсекк- қой!!,kk,True
UgyJrA1pbq0qzsrNcn54AaABAg,Сауатсыздар Макауларды жумыска Ким алады екен,kk,True
UgzZAUelc0_T9sdHtpt4AaABAg,"Топас иттер, фас десе болды.",kk,True
UgxTtUbnIE3S40NQQ6F4AaABAg,Оян қазақ оян!!!!!!!!!!!,kk,True
Ugxysr5j41XJQ92kBxp4AaABAg,"Егер Қазақ Елінде қазақ ұлтының ұлтсыздануы, жойылуы басты міндет, басты мақсат болса өте дұрыс, бәрінің орысша сөйлегені. Осы ұлтсыздану бағдарламасын заңмен бекіту керек. Сонда талас болмайды.",kk,True
UgwDon-AEK9GgsmPVu94AaABAg,Петицияға қай жерде қол қою керек?,kk,True
Ugy4CXg7a3tSOU6vMY94AaABAg,Сіздің айтқаныңыз өте дұрыс не істеуіміз керек мына мал дипутаттарға,kk,True
Ugx2EZ0ql3-zZde2GO14AaABAg,Алға Қазақстан Алға Демократия 🎉🎉🎉,kk,True
Ugw87S2J-pqTz4C2zIB4AaABAg,Президентіміздің құлағына жетсе екен бұл сөздер,kk,True
UgxGJDcnMiAzHqK5ChB4AaABAg,Тоқай неге естімейді осының бәрін. Шамасы жетпейді әлияға скляр деген оңбағанға Нашарбайдың кланына,kk,True
UgymcCq6VwD4xfKbfsF4AaABAg.A5w_qgEbI6nA69k-NnjYX6,Осы  конференция откизуге керек заттардв алуша акшаны кайдан алады,kk,True
UgzNX-2o_ubJ6k-pu5p4AaABAg,"Санжар, балам, сені тыңдайды дейсің бе? Ол үшін, кәдімгідей арыз жазылу керек, ген.прокуратураға.",kk,True
UgzYQegmiQ_JK4SsebB4AaABAg,"Амал жоқ отыр, 😂",kk,True
UgymgKYiCo9N2xWejwh4AaABAg,"😂АВТОПРОМ  ҚАЗАҚТ АРҒА  КЕРЕК  ЕМЕС ..
ƏЛЕМДЕ ЕҢ МЫҚТЫ ДАМЫҒАН  ЖƏНЕӨЗАТ АВТОПРОМЫ БАР  МЕМЛЕКЕТТЕН САТЫП АЛАЛАДЫ ..СОНДАЙ МЕМЛЕКЕТТЕРГЕ  НаРЫҚ  кеРЕК  СОНДЫҚТАН  ШЕТЕЛ АВТОПРОМЫ ҚАЗАҚҚА  ҚУАНА ҚУАНА ӨТЕ  ТӨМЕН БАҒАМЕН САТАДЫ  ЖƏНЕ ӨТЕ ТӨМЕН КРЕДИТ ПРОЦЕНТПЕН БЕРЕДІ ...БІЗДІҢ  БИЛІК  ҚАЗАҚА ЖОЛ БЕРМЕЦДІ  ТЕК ҚАНАП  ҚАНЫН ІШІП  ПАРАЗИТТІ ЖОЛМЕН БАЙЫҒАНДЫ  БІЛЕДІ ..ОЛАР ҚАНІШЕРЛЕР   ...ҚАЗАҚТАР ҚАЗАҚТЫН АВТОПРОМНЫҢ КӨЛІГІН АЛМАҢДАР ..ӨЛСІН ҚЫЛҚЫНЫП ..ҚАЗАҚТЫН ҚАРАХАЛЫҚТЫН АҚШАСЫН ЖЕЛКЕ ШҰНҚЫРЫН  КӨРСІН",kk,True
UgyLSq2QsEGc4kCQrIh4AaABAg,"Токаев қазақты қырған, оның айналасы түгелі бандиттер",kk,True
Ugw9cnHmcmeomjEcqkV4AaABAg,"Санжар жарайсын.Санжардай жигиттер неге отырмайды жогарыда.омир бойы рашистерди асырап келемиз.типти бастары истемейтин сиякты гой, мынау маскара гой😢",kk,True
Ugxf62FgPbrgEqxiQpl4AaABAg,Шешеңнің дәл пәленшесі Досаев сүмелек. ӨҢКЕЙ халықты сорған сүмелек арамтамақтардан қалдық қой бәлеге. Бұл крысалар таусылама таусылмай ма. Елді ойласаңдаршы  гондондар.....,kk,True
UgyBORUKEq7Yb9gBz6t4AaABAg.A5meL3hpPwhA5mexzFbeIQ,Қазақстанда болашақ жок,kk,True
UgwQTP1MpTHKhy1LANV4AaABAg,"Не болып жатыр 
Қазақстанды ойлайтын бір адам жоқпа",kk,True
UgzmzzBbdZ-7qeO_lCx4AaABAg,"Осы мәңгүрттердің сөйлегенінен жүрек айнит уже зб, отходняк",kk,True
Ugxdug6v5mqerSX73yZ4AaABAg,Технадзор болып алу керек.,kk,True
UgxldxqrHvvMDuI5Nuh4AaABAg,Казакша айтпайсындарма,kk,True
UgyZlcjbTVKOkiwNgwt4AaABAg,Отставкаға кетсін жемқорлар,kk,True
UgzEyz4rE31aVIKmF9R4AaABAg,Жәкішов.Санжар Алмасбек.Тайжан Шораев Марғұлан біиліке келсін.,kk,True
Ugz-nYSefKrYDSbT2GR4AaABAg,Бул адам неге кутырып жур. Бундай адамдардан кутылмаса ертенги кунимиз не болады. Кашангы алданып журе беремиз. Болинген акшаны болип жеп жатсада ундемеймизау. Кашан дамимыз бул журисте,kk,True
UgxkvppRP8dguyFLZ3t4AaABAg,"Мемлекеттегі қызметкерлердің балдары осыған күн көрсе ғой, қандай болатын еді",kk,True
UgzPS6eA8AIElCBAubd4AaABAg,Санжар енді халық оянбай жатыр ғои,kk,True
Ugz8IRC16cHFs2DhAXB4AaABAg,"Бұрынғы базарда жүрген коммерсанттар билікте отыр ғой, олар кетпей солай болады. Не өздері тоймайды көріне алып кететіндей.",kk,True
UgwMsqwPZZxE5lL2LdV4AaABAg,Осындай жиггиттер президент болу керек,kk,True
UgxVZGlcW5qMgblVBl94AaABAg,Ассалаумағалейкум Қазақ елі. Сақ бол Санжар.,kk,True
UgyRNvoQ1uqLW5z7W2d4AaABAg.9roPBJ6Hq_O9rp_Owmat1_,"​@bektas9373кара басына коринсин, еще инша.... деп не айткын кельды. Сендей адамдар курсын. Кететиндерин кетин, биреуын де калмай, тек нагыз казактар калсын, кашкындар дан кутылып,  оз дегенимиз бен, оз ойымыздагын истеймиз, ата бабаларымыз колдап.",kk,True
UgzNIVvuL6iziW4vORd4AaABAg,Кетсін ондай надандар жұмыстан да елден де.,kk,True
Ugz3v5Z1s0qypgh-e9R4AaABAg.9tmbfg4Zjv39tn7ZutySzT,"Санжар , Как   ; Семей  - Немада ""  ұйымдастыр",kk,True
Ugz3FQwUhWuIXEXCYrN4AaABAg,Санжар аман болынызшы,kk,True
Ugz0Hykfq9KowhOnR-h4AaABAg,Утилсборға жол жоқ,kk,True
Ugxk5w_8en1JkkIMAQd4AaABAg,😱 Мақсаттары Тарихты жою ма?!    СОТТАУ КЕРЕК ҚАТЫСЫ БАР  БАСШЫЛАРДЫ ❗,kk,True
Ugy3PmPbDgMh0NBhYVN4AaABAg,Санжар сау бол Алла разы болсын Халық сендерді қолдайды,kk,True
UgwfP_yPKqQhzt1xxgx4AaABAg,"75%қысқарту қажет,қалғандары түк бітіріп жүрген жоқ",kk,True
UgyfgOtma20_axyZUIZ4AaABAg,Жарайсың қосыламыз,kk,True
UgzqALscQ-Y4OlqWZkB4AaABAg,"Не деген құныққан аррам тамақтар 😡, акимат замешан наверное, бәрін сотқа беру керек,  орнына келтірсін 😡",kk,True
UgwjcesJt1roCaVER294AaABAg,..аскар.кария..кондаи..просты.есептерсиз.сонда.шгады..кешресиз.жак.сж7.8.9.,kk,True
UgwLOGx-Tm8DKBYml8l4AaABAg,Жемқорларға ату жазасын қолданбай қоймайды депутаттар көтеріңдер осы мәселені әрине өздерің ұры болмасаңдар,kk,True
Ugy2u_DAn1esALpJTA94AaABAg,Батыс пен АҚШқа ыңғайлы,kk,True
UgyxWqlTGcpp6mt43d94AaABAg,ТОҚАЕВ ЛЖЕЦ И ЕГО ВОРЫ ТАНЕТ ҚАЗАҚСТАН ВОРОНКУ АДА,kk,True
Ugwf4kfdX9ek3ox-82t4AaABAg,Тоңқаев уйқтап қалды ламбада бийлеп шаршаған ертең қабарлас,kk,True
UgwglVcQbQR7JycnH-R4AaABAg,Қосылғыштардың орны өзгергенмен қосынды өзгермейді😂осылай 35 жыл өмір сүріп келеміз! Қайран елім қазағым!!!,kk,True
UgysbVGMBQPquM0XVwF4AaABAg,Келесі президентікке талас болып жатыр ма екен. Санжар мықты шырылдап кетті ғой. Келесі президент кім болар екен 🤔,kk,True
UgxsG8TIMM1C0NsmcIl4AaABAg,Корсем жаным ашиды Не деген зансыздык?  Осыларга неге штраф салмайды ?,kk,True
UgwMwTfW5oAaQgi7PD54AaABAg,Қалай құлақтан тебеді,kk,True
UgzYR28IBIwgqo_s1VF4AaABAg,Санжар барлыгын алдап енди бейкуна тур жасап отырма,kk,True
Ugx24vMaYpHodIZ5XtN4AaABAg,Санжардың Әр сөзінің астына қол қоям.,kk,True
UgxCN8pYuTwBYnynBTl4AaABAg,Бұл билік не боп барады белсенді білімді жігіттеріміздің артына артына адам салып,kk,True
Ugw6Vy1_Z60YsuAGj4t4AaABAg,Кез келген аудан осындай,kk,True
UgyGNlrMHo46wNb5xIp4AaABAg,Алла тағала жар болсын Санжар бауырым,kk,True
Ugxq7xx7FrcINy_FUIN4AaABAg,Ассалаумағалейкүм,kk,True
UgyG2jHiJEcuKK3X-Q94AaABAg.9mLABYR87De9mNwjMvUXd-,@daniyarkartaev Дариганын адамы дал буган ешким дауыс бермейди еси дурыс адам.,kk,True
UgwsG8uNX9AOlDprnKB4AaABAg,"Өте дұрыс, аулаларды аралап кемшіліктерін көрсеткенің. Қолдаймын. Тек қирап, қисайып жатқан жерлерге қатысты  колхоз сөзін қолданбауыңды сұраймын. Колхоздан шыққандардың көңіліне тиеді деп  ойламайсың ба?!",kk,True
UgzqYwHqyHAv_XWtAEV4AaABAg,Жалмауыздар,kk,True
UgyhFzkb16oUHjDqqVJ4AaABAg,"Санжар қазақшаңыз керемет!
Ал, әңгімеге тоқталсақ, сіздің үкіметке айтқан сыныңызға толықтай қосыламын. 
Отпен ойнаған үкімет отставка кетсін.✊🏻✊🏻✊🏻",kk,True
UgyOGgXPUnpxaY-13XB4AaABAg,Спектакль қойды булар,kk,True
UgxTndEOzSk6HhMTdKR4AaABAg,Алаяктар мекени,kk,True
Ugy9NFgGs0UMCIEkQj14AaABAg,Базар жоқ Мықты оқыған шарить,kk,True
UgwC0taWwWPx8HDc7Cp4AaABAg,Кімді жыртат деп тұр? Кәзір халық көтерілсе бәрінді жыртады.,kk,True
UgxkI8DEPkS8v4jhZwZ4AaABAg,"Мына кездесуден кеиін Санжардың өміріне қәуіп төнуі мүмкін, істетпеиді Санжарға, ал біздер Қазақтар оны қолдаи алмаимыз, өңшең диван батырларымыз",kk,True
UgxYPPzZR-Gpzuvj3CF4AaABAg,Ана ресейге Байқонырды бердік ал не болды барлығы ресей занымен даже бір қазақша мектеп ашалмай отырмыз кремль рұқсат бермейд деп,kk,True
UgyyhvaMquixLkCvW6p4AaABAg,"Санжар шырылдайды , халық үнсіз отырып",kk,True
Ugz545PghMr2kTKc9zZ4AaABAg,"Тоқаев кет жұмыс істейді алмайсың ,бүкілүкімет кетсін сукалар бәрің коррупцияға батып кеткен",kk,True
Ugyk0Z50886j-g0GZtl4AaABAg,масқара сұмдық мыналар тоимаиды ма ақшаға?,kk,True
UgyovEK6XLtmrkMUTyR4AaABAg,Алла амандық берсін.  Рахмет.,kk,True
Ugy9U254AcqOtq7WRDl4AaABAg,Масқара дәл осылай қай елде бар? Тек қана бізде ғана 😢,kk,True
Ugy9djp33DLFz4ragzF4AaABAg,Санжар Өтініш Көп қазақша сөйлеші .,kk,True
UgxYFiNNmzbc2EHSdbl4AaABAg,Бәрі дұрыс!,kk,True
Ugx_9dix7W6g6UiFUmF4AaABAg.9tf-ZuFzUsS9tnKl_l_c-G,кешір байкамай галдым маган кыргыздар басыны ауыртыбатыр.,kk,True
Ugw30Yih1gwnZ2ChZ014AaABAg,Нағыз алаяқтар,kk,True
UgxsoU5bISXu4Bp1fhB4AaABAg,Қандай компания LLP-IVS туралы не білесіздер,kk,True
UgwRzbjy7rWh9nznoTh4AaABAg,Мамин мынандай өте төмен деңгейдегі  математикамен қалай өкімет басында отырған,kk,True
Ugy1tfn5bdCPrvk8vaF4AaABAg,Санжар казакша аитсаиш.орыс тилдилер отыр ол жерде .таза казактарга жеткиз.,kk,True
Ugw9MXG4pZWGRkqHphB4AaABAg,Дармоедтерді құртса ғой!,kk,True
UgzMguwqbB-gFvCoY3V4AaABAg,"Сөз жоқ тек ақшаны халықтың жеу жемқорлар жойылсын  , Құдай көріп тұр жәй қалдырмас жемірлерді",kk,True
UgwFp3fxmf_ycJ7mSu54AaABAg,Жарайсың братан!,kk,True
UgwqgCigFVdN8j1p2254AaABAg,"Оңбай қалған заттар ғой бұлар, көттеріне май құйсаң да оңбайды енді))",kk,True
UgwJjmk5nu12nCd0eB54AaABAg,Казакка бырыгетын кез келді,kk,True
Ugx1dowEVzYi1knRZgV4AaABAg,"Санжар сендей азаматты туган шешеге бас ием ,Алла разы болсын Жараткан ием жар болагор осындай азаматтарымызга.жасасын шындык айткан батырлар.Алга казактар",kk,True
Ugyxwf9NuOCuTS3AsJN4AaABAg,Айғыр!!! Санжар сен айғырсың. Красавчик. Аман болшы.,kk,True
UgzjvKU2ko0D5OVYOyl4AaABAg,ҚАЗАҚСТАН ҮШІН ХАЛЫҚ ҮШІН АЛҒА  САНЖАР,kk,True
UgywfPvFTs8dR23aoi14AaABAg,"Қазақстанның менеджментін іштен шыққан жаулар жасап отыр 
Тоқаев осы Санжар сияқты экономиканы түсінетін адамдардың ақылдасу керекте халықтың жағдайын жасау керек",kk,True
UgyY6PtOu_z0qFSLu7N4AaABAg,"Министрлердің ең үлкені қазақстан  автомобильный держава болады дегенде ""12 стульевтегi""  мощенник Остап Бендердiң ""деревня Васюки будет городом и  столицей межпланетарного  шахматного турнира"",- деген ойға келеді 😂",kk,True
UgwvaIvhpbh-Z4KZaL14AaABAg,"Саттилик тилеймын сизге,Санжар! Әттең мен Кызылжар каласында турамын дауысымды сизге берер едім. Биздин Солтүстікте сиздей азаматтар шыкпады, бир кем дүние",kk,True
UgzYTVD3vX4uEDERr7p4AaABAg,Шарлапаев Скляр отставкаға кетсін,kk,True
UgxUCxT0eCqcrqjW9g54AaABAg,Ит құсқа жем болдық қой...,kk,True
UgzjMbb499eILQvqD394AaABAg,Керемет брат мыктысын,kk,True
Ugzo2wclsxXB7UM9neZ4AaABAg,Я өте дұрыс айтасың!,kk,True
Ugw81z-CP4M8AzAh-SF4AaABAg.A52uCC49EO_A53-uK881f7,"Қайдағы батыр, қанша уақыт болды ғой бұның сөйлеп келе жатқанына, әлі бірдеңке өзгерте де алмады",kk,True
UgxEk4aUc53ruAB5Ms94AaABAg,Жыл сайын қалтаға түсер ақша ғой. Жемқорлық пен сыбайлас жайлаған биліктің ісі.,kk,True
UgypmWzg0j-P5R-gPgp4AaABAg,Дұрыс айтасың Санжар қарағым ❤,kk,True
UgziCXWVdkEoSsV6srl4AaABAg,Қазақстанда автакөлік заводтары ешқашан пайдалы бизнеске айналмайды.,kk,True
UgzcaIIwzo5Nfj-g2lh4AaABAg,Ұят ай ұят мазақ қылды ғой халықты,kk,True
UgxYa28jWsAewiQ4wVF4AaABAg,"Билимди Япония Фукисимоның радиационный суын кайда тогерин билмей қиналуда, бизге СИЯП аз болды ма, масқара ғой..😢😢😢",kk,True
Ugx11w0CpR6lc5FZZ3h4AaABAg,Алла жар болсын!❤❤❤,kk,True
Ugw64YYdEs2qy3GvZGJ4AaABAg,"Санжар біздің мактанышымыз, аман болыныз 🤲🤲🤲",kk,True
UgwD6M78o7VcFkiEH7d4AaABAg,"Осы дәлелдеп берді, енді осыларға қылмыстық іс қозғай ма?",kk,True
UgzbESE-oCfVlHoW1ZV4AaABAg,Батыр жігіт екен!!!,kk,True
Ugyd_Q3Zr4JKzJogD2F4AaABAg,"НАШ ДОРОГОЙ САНЖАР!
ТАК ДЕРЖАТЬ!❤❤❤
ТЫ НАСТОЯЩИЙ ПАТРИОТ СВОЕЙ СТРАНЫ!
МЫ ВСЕ ГОРДИМСЯ ТОБОЙ ДОРОГОЙ САНЖАР!❤❤❤
АЛЛАҺ ЖАР БОЛСЫН!
АЛҒА ҚАЗАҚСТАН!",kk,True
UgwyobmSWc_yWLqvpax4AaABAg,"Санжарға Құдайдан денсаулық, от басына амандық тілеймін. Бұндай жігіттер кемде кем, ісіне сәттілік.",kk,True
UgwXLZjm1r7OROc_e_J4AaABAg,Санжар сені Манғыстау қолдайды!!!!,kk,True
